,Datetime,Media,Title,Desc,Link
782,2021-07-18 1:00 PM,MedCity,Hospital precision dosing is ramping up,Artificial intelligence and predictive models are making it increasingly easier for physicians and pharmacists to select the right treatment for the right patient at the right time.,"<a href=https://medcitynews.com/2021/07/hospital-precision-dosing-is-ramping-up/ target=""_blank""><div>Link</div></a>"
783,2021-07-18 10:30 AM,MedCity,Transforming rural healthcare will require a funding overhaul. Here’s one way to do it.,"The answer to rural healthcare’s financial issues could lie in a payment model that pools funds from public and private insurers alike to pay for agreed-upon core services, allowing rural hospitals to provide the care most needed by the communities they serve. ","<a href=https://medcitynews.com/2021/07/transforming-rural-healthcare-will-require-a-funding-overhaul-heres-one-way-to-do-it/ target=""_blank""><div>Link</div></a>"
784,2021-07-16 6:03 PM,MedCity,Erasca’s IPO leads the way as three cancer biotechs raise $534M for clinical trials,"Cancer drug developer Erasca, whose mission is to “erase cancer,” has raised $300 million from its IPO. The clinical-stage biotech addresses a single elusive cancer target; it has multiple programs taking multiple approaches, two of them in human testing and the rest on track to join them. Cancer biotechs Imago BioSciences and TScan Therapeutics also priced IPOs.","<a href=https://medcitynews.com/2021/07/erascas-ipo-leads-the-way-as-three-cancer-biotechs-raise-534m-for-clinical-trials/ target=""_blank""><div>Link</div></a>"
785,2021-07-16 5:09 PM,MedCity,Ginger expands mental health app to teens,"Ginger, a startup that provides therapy, coaching and other mental health services through an app, is expanding its service to teens ages 13-17. The company plans to roll out the service to some of its members starting next month.","<a href=https://medcitynews.com/2021/07/ginger-expands-mental-health-app-to-teens/ target=""_blank""><div>Link</div></a>"
786,2021-07-16 11:57 AM,MedCity,INVEST Precision Medicine winner spotlight: Nia Therapeutics,"The FDA has yet to approve a therapy for memory loss. Nia Therapeutics is developing a medical device that stimulates the brain to bring it back to a “good memory state,” and it was judged the winner in the life sciences track of the INVEST Precision Medicine Pitch Perfect Competition.","<a href=https://medcitynews.com/2021/07/invest-precision-medicine-winner-spotlight-nia-therapeutics/ target=""_blank""><div>Link</div></a>"
787,2021-07-16 11:00 AM,MedCity,Using blockchain to enable consistency in medical cannabis,"If a doctor can confidently prescribe a specific plant-derived treatment to a patient and know that there’s going to be no meaningful change in the chemical composition from batch to batch, that doctor will be more likely to prescribe that treatment.","<a href=https://medcitynews.com/2021/07/using-blockchain-to-enable-consistency-in-medical-cannabis/ target=""_blank""><div>Link</div></a>"
788,2021-07-15 9:00 AM,MedCity,Providing substance abuse support in a virtual world,"Substance use support delivered virtually is accessible, cost-effective, and allows anyone struggling with substance use disorder to incorporate life-changing cognitive-behavioral tools into their daily habits.","<a href=https://medcitynews.com/2021/07/providing-substance-abuse-support-in-a-virtual-world/ target=""_blank""><div>Link</div></a>"
789,2021-07-15 5:15 AM,MedCity,Why providers need to focus on health equity,"In order to fully understand the impacts of Covid-19 on our communities of color, we must acknowledge the historic, structural, social and economic challenges that have persisted, which have inhibited the ability for communities of color to achieve prosperous healthy lives.","<a href=https://medcitynews.com/2021/07/why-providers-need-to-focus-on-health-equity/ target=""_blank""><div>Link</div></a>"
790,2021-07-15 10:48 AM,MedCity,PAQ Therapeutics scores $30M to unleash “Pac-Man” drugs on neuro disease,"Startup PAQ Therapeutics is developing drugs that work like Pac-Man, gobbling up components of a cell associated with disease. The biotech has closed $30 million in financing to continue its research, with a neurodegenerative disorder as its lead disease target.","<a href=https://medcitynews.com/2021/07/paq-therapeutics-scores-30m-to-unleash-pac-man-drugs-on-neuro-disease/ target=""_blank""><div>Link</div></a>"
791,2021-07-14 9:00 AM,MedCity,All roads lead to the EHR,"While the avenues of care delivery keep growing with new technologies and include care away from the traditional office setting like telehealth, a patient’s electronic health record remains the backbone of that care – no matter how it’s delivered.  ","<a href=https://medcitynews.com/2021/07/all-roads-lead-to-the-ehr/ target=""_blank""><div>Link</div></a>"
792,2021-07-14 7:30 AM,MedCity,Biological Dynamics leaders share vision for multi-cancer screening test as new standard of medical care,Biological Dynamics CEO Raj Krishnan and CFO Kevin Han shared what informs their vision for developing liquid biopsies to detect cancer at the earliest stages to ensure the best outcome for patients.,"<a href=https://medcitynews.com/2021/07/biological-dynamics-leaders-share-vision-for-multi-cancer-screening-test-as-new-standard-of-medical-care/ target=""_blank""><div>Link</div></a>"
793,2021-07-14 6:43 PM,MedCity,CMS proposes to cover mental health virtual visits through 2022,"In the 1,747-page rule, which will be finalized later this year, CMS proposes expanding access to telehealth for behavioral healthcare, including for the first time allowing Medicare to pay for mental health virtual visits when they are provided by rural health clinics and federally qualified health centers and letting providers offer audio-only telehealth visits for certain services.","<a href=https://medcitynews.com/2021/07/cms-proposes-to-cover-mental-health-virtual-visits-through-2022/ target=""_blank""><div>Link</div></a>"
794,2021-07-14 6:02 PM,MedCity,"Hospitals sue surgical robot maker, saying it forced them into restrictive contracts ",Health systems filed two separate class action lawsuits against surgical robot maker Intuitive Surgical. They allege that the company used its market power to force them to sign restrictive repair contracts and buy replacement parts at high prices.,"<a href=https://medcitynews.com/2021/07/hospitals-sue-surgical-robot-maker-saying-it-forced-them-into-restrictive-contracts/ target=""_blank""><div>Link</div></a>"
795,2021-07-14 1:59 PM,MedCity,"VisiQuate nabs $50M for RCM analytics, automation tech",The company will use the funds to develop new solutions and tools that can identify and correct anomalies in providers’ revenue cycle processes and automate repetitive tasks. ,"<a href=https://medcitynews.com/2021/07/visiquate-nabs-50m-for-rcm-analytics-automation-tech/ target=""_blank""><div>Link</div></a>"
796,2021-07-14 1:27 PM,MedCity,Eli Lilly gets glucose-sensing “smart insulin” via buyout of preclinical Protomer,"Eli Lilly has acquired Protomer Technologies, a preclinical startup developing next-generation insulin that senses blood glucose levels and adjusts its activity accordingly. The technology could eliminate the need for multiple insulin injections throughout the day.","<a href=https://medcitynews.com/2021/07/eli-lilly-gets-glucose-sensing-smart-insulin-via-buyout-of-preclinical-protomer/ target=""_blank""><div>Link</div></a>"
797,2021-07-13 9:00 AM,MedCity,Using advanced analytics to look at the ‘whole person’ for better value-based care delivery,"By embracing flexible healthcare analytics solutions that measure and analyze across different data sources and promote a holistic approach to healthcare delivery, providers are better positioned to drive value-base care success.","<a href=https://medcitynews.com/category/channel/hospitals-channel/ target=""_blank""><div>Link</div></a>"
798,2021-07-13 7:15 AM,MedCity,Johns Hopkins spinoff building risk prediction tools emerges with $15M,"Bayesian Health, a startup created by a machine learning researcher at Johns Hopkins, is building models for sepsis detection, patient deterioration and bedsores. The company recently emerged from stealth mode with backing from Andreessen Horowitz. ","<a href=https://medcitynews.com/2021/07/johns-hopkins-spinoff-looking-to-build-better-risk-prediction-tools-emerges-with-15m/ target=""_blank""><div>Link</div></a>"
799,2021-07-13 12:05 PM,MedCity,FDA update warns of potential rare nerve side effect for J&J Covid vaccine,"The FDA is cautioning that the Johnson & Johnson Covid-19 vaccine may cause a rare immune response affecting the nerves. A causal link has not been established and the side effect, when observed, is rare, but the vaccine information has been updated to reflect the potential risk.","<a href=https://medcitynews.com/2021/07/fda-update-warns-of-potential-rare-nerve-side-effect-for-jj-covid-vaccine/ target=""_blank""><div>Link</div></a>"
800,2021-07-12 8:15 AM,MedCity,A ban on surprise bills is just a Band-Aid,"Until Medicare and commercial insurers link the reimbursement they pay providers to the things that matter to us as consumers and citizens, we will continue to have a dysfunctional system that abides appalling practices like surprise billing, and continue to spend time on band-aids like this interim final rule instead of fixing the real problem.","<a href=https://medcitynews.com/2021/07/a-ban-on-surprise-bills-is-just-a-band-aid/ target=""_blank""><div>Link</div></a>"
